0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
my,0.047356,-0.10216,-0.15738,-0.04521,0.26455,0.011776,0.58536,-0.025994,-0.31908000000000003,-0.32214,0.080627,0.15317999999999998,-1.2799,0.14995999999999998,-0.5455899999999999,-0.36780999999999997,0.28670999999999996,-0.20769,-0.30662,-0.36002,0.14138,0.18572,0.1442,-0.015735,-0.15708,1.0782,0.14916,0.1315,0.36207,0.11729,-0.57919,0.059717,-0.64928,0.24131999999999998,-0.27962,-0.21631,0.24359,0.029611000000000002,0.1651,-0.21374,-0.21409,0.47513,0.49173999999999995,0.1267,-0.16940999999999998,-0.021207,0.5272600000000001,0.3489,0.22299000000000002,-0.41213,0.20731,-0.42036999999999997,-0.5310199999999999,-0.13794,0.18867,0.28285,-0.16414,0.25713,-0.099239,0.039803,-0.18477000000000002,-0.26225,-0.025497,-0.14803,0.23128,-0.27526999999999996,-0.13602,-0.34992,0.034786000000000004,-0.51886,-0.3198,0.0462,-0.62355,-0.041962,0.42433999999999994,0.35334,0.12489000000000001,-0.61316,0.057920000000000006,-0.44088,0.29701,0.8592799999999999,0.042589,-0.21724000000000002,-0.50675,-0.40865999999999997,-0.0052045,-0.009865,-0.30884,0.0107,0.09562799999999999,0.023466,0.42512,-0.00049659,-0.44123999999999997,0.038488,-0.34124,-0.013275,-0.30145,0.28118000000000004,-0.1988,-0.38386,-0.11805999999999998,0.56833,-0.18957000000000002,0.14803,-0.1417,-0.00072279,-0.070522,0.031504000000000004,0.20701,-0.19957,-0.25409,0.19004000000000001,-0.49153,-0.28526999999999997,0.026694,-0.12766,-0.15136,0.0020441,0.7186899999999999,0.038204,0.0095833,0.14051,-0.051164999999999995,0.7035,0.16255,-0.27301,0.1137,0.31376,0.58254,-0.50897,0.28815,0.11317,0.33293,-0.11395999999999999,0.091477,0.46248999999999996,-0.14223,0.067467,0.32037,-0.19829000000000002,0.32700999999999997,-0.012614,0.0063049,-0.30456,-0.064572,0.14289000000000002,0.068966,-0.17553,0.31532,0.087224,-6.607,0.32889,-0.24846999999999997,0.49208,-0.29495,0.25167,-0.7467,-0.006372600000000001,0.44261999999999996,0.011683,-0.008371700000000001,0.28511,0.19751,0.06753300000000001,0.4813,-0.14565999999999998,-0.030892000000000003,-0.10714000000000001,0.21753000000000003,0.15932000000000002,0.27061,0.28619,-0.13017,-0.32825,0.21524000000000001,0.37636,0.39974,0.18686,0.039532,0.06622,0.32161,0.20726,0.097512,-0.097564,-0.29251,-0.038348,-0.28096,0.051573,-0.55915,-0.048802,-0.047317000000000005,0.14720999999999998,0.23512,-0.090264,-0.30277,0.048306,-0.16832,0.081735
no,-0.56791,0.20064,-0.027374000000000002,0.40271,-0.49617,0.31843,0.3923,0.57743,-0.26048000000000004,0.33658000000000005,-0.44128,-0.63808,-0.39119,-0.037824,0.080051,0.039069,-0.089251,-0.48981,0.22023,-0.44183999999999996,0.16165,0.75652,0.84795,-0.18477000000000002,-0.45636000000000004,-3.057,0.076606,-0.45511999999999997,0.30341,0.35813,-0.075427,-0.047461,0.64599,-0.57857,-0.60933,0.59299,0.007158199999999999,0.029001999999999997,-1.0914,0.2542,-0.33949,0.70557,0.51274,-0.56293,0.39145,0.14432,0.089399,-0.035421,-0.08267000000000001,0.069215,0.5696899999999999,-0.094705,0.41691000000000006,-0.2586,0.083503,0.090701,-0.5702,-0.12437999999999999,0.25829,0.21195,0.2959,-0.35535,-0.09932300000000001,-0.19099000000000002,1.4322,0.35575999999999997,-0.48467,-0.24475,-0.25947,0.42582,0.49616000000000005,0.041988,0.55023,-0.48294,-0.074025,0.28574,0.28712,-0.1616,-0.58338,-0.14243,0.080666,0.0021904,0.21186999999999998,-0.20720999999999998,-0.23285,-0.45769,-0.23306999999999997,0.19015,0.2816,-0.44588999999999995,-0.42701999999999996,0.6102,0.021106,0.20185,-0.58536,0.11004000000000001,-0.0032254,-0.035901,-0.3935,0.75731,0.13185999999999998,0.052062,0.1848,-0.098901,-0.33085,-0.19401,0.057949,-0.12140999999999999,-0.18016,0.034000999999999997,0.1861,0.040988,-0.64522,0.0024833000000000004,-0.073306,0.20883000000000002,0.1833,0.33848,-0.28099,0.015119,-0.12484,-0.45018,0.020208,-0.23923000000000003,0.016708,-0.71972,0.31611999999999996,0.46848999999999996,0.44628999999999996,-0.73451,0.039044,0.11732999999999999,-0.44173999999999997,-0.071639,0.15507,-0.083626,-0.022198,0.37061,0.080077,-0.44447,-0.13724,-0.50959,-0.36491,-0.24349,-0.35151,0.39369,0.5058,0.33275,0.13731,-0.47531,0.8876,0.3627,-5.4813,-0.38266,0.33412,-0.23148000000000002,0.22505,0.038551,0.49586,0.3795,0.093304,-0.17944000000000002,-0.3481,-0.10493,0.28081,0.36179,0.20248,-0.27778,-0.61882,0.34867,0.037529,0.45243,-0.16025999999999999,-0.039039,0.058365999999999994,-0.40967,-0.070048,-0.036018,0.11835999999999999,0.2527,-0.29328000000000004,0.005972,0.21429,-0.5877100000000001,-0.2562,0.75042,-0.48086999999999996,0.20893,-0.47281999999999996,0.04166,-0.6400899999999999,-0.14134000000000002,-0.62554,-0.66094,0.59127,0.0015504000000000002,0.47991999999999996,0.70748,-0.44233,0.1235
is,0.53872,0.38278,0.13287000000000002,0.25172,-0.1225,0.20212,0.376,0.086948,-0.088801,-0.51078,-0.7713399999999999,0.09936,-0.78366,0.092187,-0.17526,-0.16007000000000002,0.5021,0.097711,-0.057988,-0.30246,0.175,0.43428,-0.15867,0.42111000000000004,0.5162,1.1901,0.55721,0.56702,-0.20313,0.65468,0.23056999999999997,0.12476,-0.3122,-0.87629,0.153,-0.26631,-0.19465,-0.30013,0.19505,-0.28215,0.31464000000000003,-0.069036,-0.092862,-0.26513000000000003,0.46282,-0.30330999999999997,0.17563,0.09677100000000001,-0.27904,-0.39332,0.28839000000000004,-0.14647000000000002,0.2815,-0.31337,-0.5643,-0.29045,0.055505,0.27921999999999997,-0.35095,0.033063999999999996,-0.53757,0.035554,-0.41333000000000003,-0.38115,0.38866999999999996,0.13432,0.01294,-0.30691999999999997,-0.17737999999999998,-0.3241,-0.16288,0.06821100000000001,0.39246,-0.082045,0.16893,0.56616,-0.2192,0.31899,-0.27069,0.17146,0.40498,0.09199199999999999,-0.05669,0.30305,-0.36454000000000003,0.092405,-0.44655,-1.0731,-0.53966,-0.02393,-0.10645999999999999,-0.18317999999999998,0.14313,0.33855,-0.78222,-0.00044306,-0.05268,-0.25724,0.5058199999999999,-0.083326,-0.0089826,-0.12043,0.36229,0.38847,0.34514,-0.48466000000000004,-0.074994,-0.19785,-0.20485,0.12593,0.14742,0.39396,0.44383,0.12739,-0.6110300000000001,0.57033,-0.23778000000000002,0.22255999999999998,-0.11185999999999999,0.36443000000000003,0.16126,0.27152,0.19605,-0.37924,-0.16088,0.085627,-0.13460999999999998,-0.57987,0.54019,0.23625,-0.2299,0.15142,-0.10982,0.43799,-0.00062655,0.65596,-0.24606,0.55303,-0.06772,0.026376,0.33945,-0.015819999999999997,-0.055605999999999996,-0.11934000000000002,-0.022733,-0.39793,-0.33011999999999997,0.077092,-0.54223,0.29999000000000003,-0.31376,-0.30162,-6.4881,0.23074,-0.02069,-0.25806999999999997,0.18187,-0.15846,-0.19577999999999998,-0.33466999999999997,-0.014488,0.017434,-0.18259,-0.06443600000000001,0.22130999999999998,0.14259000000000002,0.13164,-0.10439000000000001,0.53113,-0.10783,-0.0085021,-0.41718999999999995,0.49453,0.24615,-0.31403000000000003,0.17314000000000002,0.5611,0.039689,-0.17334000000000002,-0.19232,0.36296,-0.49951999999999996,0.20313,0.061971000000000005,-0.49404,-0.033848,-0.065813,-0.21718,-0.21141999999999997,0.5743699999999999,-0.098484,-0.11152999999999999,0.13898,0.21383000000000002,-0.3977,-0.2911,0.5316,0.36646,-0.15511,0.23963
it,-0.20397,0.45338,-0.1684,0.14302,-0.094858,0.57172,0.8528600000000001,-0.41003999999999996,-0.17439000000000002,0.32886,0.12850999999999999,0.20713,-1.2754,0.0024537,-0.065557,-0.19989,0.20199,-0.11172,0.098578,-0.051117,0.054079999999999996,-0.22254000000000002,0.016703,0.05575,0.10247,1.1964,0.49811000000000005,0.38115,0.27645,0.30977,-0.094847,0.42782,-0.053027,-0.0021108,0.12359,0.018185,-0.081151,-0.42444,0.16671,-0.012855000000000002,0.45105,0.10191,-0.1138,-0.33803,0.0078723,-0.20636,0.28342,-0.17135,-0.049975,-0.11001,0.3513,-0.2021,0.24570999999999998,-0.11631,0.1295,-0.13495,-0.20199,-0.09965700000000001,0.052386,0.2808,0.18131,-0.043482,-0.28886999999999996,0.10459,0.011857,-0.5282399999999999,-0.46802,0.29924,-0.19983,-0.48816000000000004,0.007041899999999999,0.030619999999999998,0.47391000000000005,-0.36921,0.16446,0.0046743,-0.032444,-0.05857999999999999,-0.18348,-0.12309,0.5394399999999999,0.5130100000000001,-0.019762000000000002,0.15529,-0.23897,0.084754,-0.13855,-0.24634,-0.33947,-0.18108,-0.28135,-0.049671,0.079816,0.046407,-0.31392,-0.13564,0.16722,-0.52898,0.08132,-0.26218,-0.21853000000000003,-0.0004149,0.29385,0.43667,-0.29363,0.16823,-0.073649,-0.0010075,0.10048,-0.0013327999999999999,-0.35936,-0.3672,0.42636,0.017619,-0.20025,0.12214000000000001,-0.15602,0.19567,0.37984,0.082071,-0.11760999999999999,0.027268,0.18987,-0.14657,-0.23092,0.38977,-0.13602,-0.28602,0.049549,-0.21806999999999999,-0.13452999999999998,0.014646000000000001,-0.13915999999999998,-0.085404,-0.33505,-0.21761,0.34958,0.09240599999999999,0.26678,-0.085736,0.41276,0.19927,-0.044327,0.23678000000000002,-0.46016,0.25615,-0.21566,0.31187,0.18145999999999998,0.23590999999999998,0.050474,0.17254,-6.5669,0.16292,0.22669,-0.073447,0.3883,-0.077716,-0.1811,0.41466000000000003,-0.31964000000000004,-0.38663000000000003,0.27198,-0.19854000000000002,0.16226,0.070635,-0.042408,-0.078331,0.30339,0.27468000000000004,0.082593,-0.12004000000000001,0.14281,-0.11188,-0.33708,-0.091417,-0.33044,0.1098,0.0045382,-0.014922,-0.07159700000000001,-0.038859,-0.13971,-0.059892999999999995,-0.22141,-0.52244,-0.062148,-0.20204,-0.21736,0.1212,-0.40303,0.22795,0.30824,0.15161,0.08379600000000001,-0.35133000000000003,0.11191,0.33318000000000003,-0.29002,0.25598000000000004
in,0.05755,-0.07299,0.5424,0.077053,0.16852,0.042057,-0.69203,-0.526,-0.37572,-0.076418,0.27853,0.56275,-1.4341,0.40113000000000004,-0.37877,-0.27135,0.2492,-0.56684,-0.37967,-0.38206999999999997,-0.11383,-0.223,0.043282999999999995,0.22782,0.38363,0.9024700000000001,0.18192,-0.0070795,-0.25135,-0.042911000000000005,-0.58573,-0.083146,0.23455,-0.34093,0.40062,-0.19523,0.12700999999999998,0.31483,0.28776999999999997,0.26406999999999997,-0.36103,-0.56089,-0.28095,0.50944,0.28158,-0.06954099999999999,0.23744,-0.067628,-0.26723,-0.22685999999999998,-0.28199,-0.5574899999999999,0.16921,-0.22826,-1.0718,-0.35554,-0.16046,-0.2037,-0.68714,0.24641999999999997,-0.48903,0.18759,-0.27781999999999996,-0.62735,0.52841,0.28602,0.57075,0.36465,-0.18830999999999998,-0.27879,-0.59497,0.37742,0.18723,-0.30209,0.28986,0.6160899999999999,-0.60409,-0.43896,-0.0055143,0.0019102000000000001,0.71419,0.16779000000000002,0.028887,-0.098057,0.1855,0.13216,-0.036781,-0.42177,0.077303,-0.070387,0.32561999999999997,-0.16378,0.47357,-0.41067,-0.11863,-0.22825,0.42006000000000004,-0.083848,0.41971,-0.075789,0.21906,-0.16509000000000001,0.44513,-0.2318,0.25897,-0.25397,0.34803,-0.056847,-0.81443,-0.53799,0.59573,0.20264000000000001,0.059190999999999994,-0.20045,0.21264,-0.18807000000000001,-0.2149,-0.34491,-0.26531,-0.27244,-0.32063,-0.33107,-0.37544,-0.17793,-0.078889,0.37448000000000004,-0.40346,0.12854000000000002,0.36558,0.29247,0.11374000000000001,-0.066348,-0.051237,0.48223,0.30867,-0.21553000000000003,-0.069482,-0.09946,-0.017234,0.07952100000000001,0.62333,-0.20675,-0.6281800000000001,0.66187,-0.50395,0.52247,0.44386000000000003,0.59587,-0.013156000000000001,0.31574,0.33686,0.31501999999999997,-6.3445,-0.11932999999999999,0.97472,-0.34646,0.17802,-0.30983,-0.43258,0.52361,0.41061000000000003,0.50417,-0.13616,0.075322,0.73227,-0.07356900000000001,-0.31085999999999997,-0.11399000000000001,0.44426000000000004,-0.31254,-0.01637,0.017753,0.68814,0.28739000000000003,0.13242,0.17645999999999998,0.6058399999999999,0.53498,-0.22666999999999998,-0.73898,-0.083124,0.28071999999999997,0.48913,-0.14554,-0.50932,0.63351,0.27445,-0.47512,-0.15905999999999998,-0.43208,0.044399,-0.5383,-0.29985,0.10221000000000001,-0.27531,0.19904000000000002,-0.004657199999999999,0.031386000000000004,0.35531,-0.44847
n,0.0014812999999999998,-0.42681,0.45103000000000004,-0.037592,0.37771,0.41586999999999996,0.054248000000000005,0.40499,0.038060000000000004,0.6078899999999999,-0.11805,-0.015823,0.022887,-0.5149600000000001,-0.5771,-0.28021999999999997,-0.5529999999999999,-0.38158000000000003,-0.65696,0.015971,-0.5127,-0.33659,0.88561,-0.14243,0.47268999999999994,-0.6460600000000001,-0.42218999999999995,-0.13782,0.83385,0.7658699999999999,-0.8082600000000001,-0.8453200000000001,-0.13280999999999998,0.5998600000000001,-0.21668,-0.043309,-0.0090578,0.018761,-0.30121,-0.30968,-1.6083,0.23776,0.050912,-0.092476,0.48433000000000004,-0.2893,0.19698,-0.79908,-0.0097089,-0.14275,-0.51693,-0.3607,0.51239,0.040016,0.54052,-0.11029000000000001,-0.42394,0.35647,0.27891,-0.52823,-0.52049,-0.34187,-0.2232,-0.17529,-0.069232,-1.0076,0.22098,0.051624,-0.008902,-0.040869,0.64936,-0.7036100000000001,0.47023000000000004,0.12988,-0.37356999999999996,0.1134,-0.033453,0.15941,-0.24986999999999998,-0.097121,-0.33601,0.027179000000000002,-0.59577,-0.33497,-0.086101,0.67518,-0.42428999999999994,1.3516,0.25083,0.7236899999999999,0.72278,-0.75269,-0.6095,-0.37071,0.34231,-0.0005666,-0.5796,0.046169999999999996,1.3528,-0.25689,0.3502,-0.29143,-0.5407,0.89844,0.7672899999999999,0.77627,-0.15387,0.39461,-0.073549,-0.21170999999999998,0.13885999999999998,0.21878000000000003,0.0052435,-0.50772,0.30494,-0.11175,0.21883000000000002,-0.948,0.20364000000000002,0.093911,-0.5813,-0.48394,-0.70606,0.54794,-0.36680999999999997,-0.015503999999999999,-0.48141999999999996,0.35811,-0.29795,0.5693199999999999,-0.31751999999999997,0.52584,-0.20845999999999998,0.17231,0.52125,-0.13103,0.10247,-0.043741,0.09592,-0.18399000000000001,-0.037673000000000005,-0.072882,-0.39684,0.33683,0.2085,0.15566,-0.011637,0.37551,-0.179,-0.15542,-0.54223,0.066216,-3.6592,0.12647,0.16195,0.47197,0.47702,-0.20324,0.28736999999999996,-0.51389,-0.7158800000000001,-0.35716,0.30262,-0.28506,-0.13399,0.14445,-0.039395,-0.52784,-0.08403300000000001,-0.3235,0.27376,-0.20914000000000002,0.57622,-0.0063002,-0.29722,0.28205,0.54566,-0.089684,0.38743,0.28157,0.1411,-0.12404000000000001,0.67657,0.66433,-0.056346,-0.28965,-0.66603,-0.096575,0.19092,0.75208,-0.084138,-0.035043,0.023166,0.22865,-0.22876,0.090566,-0.8602,-1.2024,0.43433,0.9036200000000001
for,0.11928,0.22011999999999998,-0.12575,-0.07159199999999999,0.036456999999999996,-0.14278,0.1239,0.20858000000000002,-0.13643,-0.5847100000000001,0.33246,-0.42235,-0.96011,-0.2813,0.036594,-0.10324000000000001,-0.23895,0.37437,0.23306999999999997,0.18362,-0.31105,0.32997,-0.16289,0.0059497,0.10002,0.9853799999999999,0.7769199999999999,0.5707,0.18615,0.43621000000000004,0.064573,0.1086,-0.086082,-0.026253,-0.31894,-0.53476,-0.13421,0.43249,-0.25937,0.13175,-0.27095,0.22286999999999998,0.15417,0.06719800000000001,0.067832,-0.15939,-0.55298,-0.15007,-0.11094000000000001,-0.7390000000000001,-0.71714,-0.18907000000000002,-0.12591,0.21600999999999998,0.24323000000000003,0.52563,-0.58062,0.23899,0.15097,0.44638999999999995,0.15569000000000002,0.12019,0.010435,-0.20619,0.19929000000000002,-0.2096,0.5424800000000001,0.095416,-0.10734,-0.32039,-0.087812,-0.28497,0.43925,0.26048000000000004,0.3382,0.36391,0.024349000000000003,0.070522,0.20768000000000003,0.08272,-0.13455,0.47675,0.7644,0.77207,-0.018584,0.12415999999999999,-0.090752,-0.34804,-0.0077039000000000005,0.38969000000000004,-0.09014,0.15761,-0.3133,-0.40453,0.38090999999999997,-0.20651,-0.35078000000000004,-0.19825,-0.41375,-0.33688,-0.20639000000000002,-0.19625,-0.14113,0.053792999999999994,0.42927,-0.33189,-0.10779000000000001,0.19435999999999998,0.028269,0.0022178000000000002,0.051235,0.20526999999999998,-0.23556,0.17277,0.029161000000000003,-0.17744000000000001,0.0066617,-0.1637,-0.085944,0.51653,0.85496,-0.34557,-0.58577,0.051327,0.51148,-0.6149399999999999,0.60196,-0.132,0.33425,0.39787,-0.27721999999999997,0.03974,-0.35725,0.45152,-0.20339000000000002,-0.7145600000000001,0.31905,0.10903,-0.9124700000000001,-0.19419,0.29809,-0.077097,-0.18102000000000001,-0.17997,-0.37808,-0.19841,0.28974,0.40714,-0.064447,0.24241999999999997,0.28905,0.22104000000000001,-6.6393,0.10854000000000001,0.39845,0.69317,-0.42003999999999997,-0.45383,-0.23744,0.68604,-0.34553,0.14608,-0.5886100000000001,-0.063803,0.26923,0.0567,-0.29636,-0.052958000000000005,-0.13682,0.20893,0.62885,-0.33775,0.10676,0.06296399999999999,0.26429,-0.53897,0.13937,-0.23935,0.0068861,0.29318,0.6779999999999999,-0.060501,0.09235,-0.26994,-0.15304,-0.11354000000000002,-0.1389,0.049825,-0.49375,0.22976999999999997,-0.4127,0.38837,0.030925,0.12642,-0.081794,0.064737,0.30267,0.39631,0.19979,0.29074
of,-0.0076446,-0.08955700000000001,0.32511,0.27115,-0.12437999999999999,0.026847000000000003,-0.1228,-0.24272,-0.17978,-0.14603,0.32172,0.21741,-1.2031,0.21843,0.029568999999999998,-0.23038000000000003,0.23824,-0.23301999999999998,-0.5755600000000001,0.69682,-0.017252,0.026345,0.053586,0.05884299999999999,0.049083999999999996,1.3997,0.26654,-0.22715,0.12107000000000001,0.26200999999999997,-0.018116999999999998,-0.48691,-0.34796,-0.36711,-0.08644199999999999,0.048226,-0.28598,0.52552,0.10107999999999999,-0.5259199999999999,0.07447899999999999,-0.10993,-0.0044208,0.40698,0.48291000000000006,-0.39745,-0.46565,-0.21616,0.20195,-0.40936,-0.20875,-0.1789,0.05777,-0.1009,-0.32759,-0.24748,0.23085999999999998,-0.0173,-0.13709000000000002,-0.026774,-0.17687999999999998,0.012078,-0.7049300000000001,-0.14068,0.34121,0.79866,-0.032593000000000004,-0.45978,0.32289,-0.087062,-0.50967,-0.34665,-0.17440999999999998,0.423,0.708,0.19729000000000002,-0.17534,-0.33723000000000003,0.076566,-0.10403,0.29483000000000004,0.010819,0.33481,0.38053000000000003,-0.13931,-0.017240000000000002,-0.028553,0.11022,0.14428,0.00022248,-0.1847,-0.3143,-0.018697,-0.30532,0.087645,-0.27763000000000004,0.26441,-0.50267,0.92379,0.58938,-0.28966,0.24631999999999998,0.28676,0.5709,0.43101999999999996,-0.44456,-0.040103,-0.19473,-0.65178,-0.39941,0.15065,0.20653000000000002,0.018211,-0.64088,-0.0024654,-0.046399,0.029598000000000003,0.20355,-0.34013000000000004,0.5734600000000001,0.46206,0.19521,0.52171,-0.88466,0.02932,0.029222,0.33359,-0.30448000000000003,0.64598,0.53391,-0.19933,0.097855,-0.41856000000000004,0.43988,0.080262,-0.089062,0.76431,0.51864,-0.0047445000000000005,-0.42121000000000003,0.1394,-0.088413,0.10109,-0.053980999999999994,-0.17975,-0.25563,-0.5644100000000001,-0.20195,-0.30236,0.29439,0.25985,0.41958999999999996,-6.527,-0.45311,-0.20013,-0.081241,0.1487,0.5072800000000001,-0.41344,-0.2158,0.15935,0.65561,0.013887,-0.18503,0.29678000000000004,0.19499,-0.18070999999999998,0.67947,0.5111,-0.311,0.42585,0.34045,0.33121999999999996,0.42551000000000005,0.027216000000000004,0.28057,0.11888,-0.11950999999999999,-0.23717,-0.033002,0.41473999999999994,-0.26628,-0.19914,0.080509,-0.35265,0.2742,0.056323000000000005,0.28952,0.082482,-0.23238000000000003,-0.037784,-0.037517,0.0017989999999999998,0.22007,0.06702999999999999,0.20851999999999998,0.42072,0.17765999999999998,-0.031883999999999996,-0.22816
la,-0.5139699999999999,0.35202,0.21006999999999998,-0.44159,0.45261,0.39125,-0.93873,0.18057,0.11557,0.39738,0.030972000000000003,-1.2217,-0.044272000000000006,0.16923,1.074,0.42788000000000004,0.60396,0.18571,-0.60293,0.54688,-0.14105,-0.20357,0.31499,-0.30344,-0.12408,-4.5066,0.42163999999999996,-0.034477,-0.6308600000000001,0.01163,-0.25394,0.12182,-0.28485,-0.25417,-0.29496999999999995,0.6562100000000001,0.0015614000000000001,0.068027,-0.1007,0.051437000000000004,-0.69413,-0.66125,0.21641,0.42466000000000004,0.69729,0.40009,0.37324,0.26937,-0.031465,-0.3924,0.5269199999999999,-0.35914,0.2849,0.57645,-0.23465999999999998,0.016774,0.51488,-0.59354,-0.10753,-0.03695,-0.055289,0.21899999999999997,0.19921,0.36038000000000003,1.0812,0.963,-0.12761,0.47531,0.31012,0.079515,0.19239,0.57628,-0.045337999999999996,-0.48286999999999997,-0.19396,0.33096,0.19854000000000002,0.35735,-0.21866999999999998,-0.089277,-0.74885,-0.40297,0.19058,-0.47708999999999996,0.10375,-0.37632,0.26782,-0.56558,-0.12579,-0.43808,0.16921,0.38121,-0.12057000000000001,0.3091,0.65094,0.80519,-0.54652,-0.20889000000000002,-0.70438,-0.34761,-0.010512,0.27835,-0.42289,0.20576999999999998,0.07586,-0.07420700000000001,-0.44114,0.27221999999999996,-0.038575,0.10834,0.39679000000000003,0.053223,-0.15986,-0.30846999999999997,0.76337,-0.6088,-0.80383,0.2808,-0.79079,0.10407000000000001,-0.024679,0.076392,0.9086799999999999,0.57133,-0.27837,0.11852,0.21197,-0.55447,-0.40414,0.52041,0.24165,-0.041088,0.27501,0.11945,0.20429,0.16742,-0.28056,-0.21771999999999997,0.39615,0.66186,-0.1157,-0.49418999999999996,0.048082,-0.1143,0.24921999999999997,0.49238999999999994,0.03345,0.06319,-0.7622800000000001,0.24538000000000001,-0.1366,-0.011816,-4.2852,-0.0095018,-0.099611,-0.16127,0.33852,-0.14977000000000001,-0.23221999999999998,-0.11539,0.21164000000000002,0.20092000000000002,-0.42762,0.14931,-0.30041,0.29472,-0.40503,0.44965,0.22491999999999998,0.12864,0.50259,0.34785,0.46392,-0.7384,1.0758,-0.014666,-0.33855,0.048228,0.35225,-0.5735399999999999,-0.6331600000000001,-0.054995,-0.28526999999999997,0.25635,0.1059,-0.28028000000000003,0.55907,-0.51708,0.091838,-0.19873,0.36633000000000004,-0.16701,0.35002,0.46421,0.17638,-0.33016999999999996,-0.24993,0.14770999999999998,0.7820699999999999,-0.04274
do,-0.31451999999999997,0.22976,0.50144,0.18748,-0.43308,0.33858,0.78904,-0.14313,0.40858,0.42793000000000003,-0.26848,-0.62457,-1.3659999999999999,-0.1144,-0.31739,0.031163999999999997,-0.57618,-0.0048125,0.1814,-0.4427,0.18495999999999999,-0.22371999999999997,-0.12469000000000001,-0.44798000000000004,0.47173999999999994,-0.74548,0.44816000000000006,0.21711999999999998,0.21181999999999998,-0.18935,0.49548000000000003,-0.33077,-0.037167,-0.4794,-0.8845700000000001,0.21484,0.16036,-0.20703000000000002,-1.7958,-0.31503000000000003,-0.7380399999999999,0.7468199999999999,0.46984,-0.23636,-0.47128000000000003,-0.2008,-0.033749,-0.055809000000000004,-0.14351,-0.55035,0.32497,0.38165,0.38664,0.27305999999999997,-0.044055000000000004,0.089158,-0.94286,0.16287000000000001,0.32305,-0.16945,0.057479999999999996,-0.39528,0.31944,0.061328,0.27939,0.046475999999999996,-0.33688,-0.36058,-0.18815,0.16259,0.13559000000000002,-0.48768999999999996,-0.16328,-0.22305,-0.069365,-0.39673,-0.07646599999999999,0.038664,0.05193,0.17093,-0.8295100000000001,0.34333,0.030079,0.29814,0.38992,0.5380199999999999,0.42846000000000006,-0.37272,0.21483000000000002,-0.23704,-0.60263,0.49126000000000003,0.27687,0.25424,-0.47803999999999996,-0.22134,0.36136,0.20743000000000003,0.064046,0.13372,-0.2508,-0.089946,0.11448,-0.045998000000000004,-0.82425,0.14327,0.049863,-0.35042,0.16981,-0.27262,0.026743,0.004749300000000001,0.18908,-0.25232,-0.064864,0.6521100000000001,-0.09258,-0.46019,-0.34026,0.15489,-0.34973000000000004,0.1547,0.08127999999999999,0.08152100000000001,0.56786,-0.45103000000000004,0.056425,0.12427,-0.14046,-0.21436999999999998,-0.38722,-0.53365,0.12072000000000001,0.08075399999999999,-0.67024,-0.37074,0.14615,-0.16689,0.33024000000000003,-1.3558,0.19825,0.40043,-0.33898,-0.11375,0.48316000000000003,0.058863,-0.16716,0.7912399999999999,0.26900999999999997,-0.49108999999999997,1.0696,0.22077,-6.0055,0.18882000000000002,0.20214000000000001,0.49538000000000004,-0.45366000000000006,-0.22688000000000003,0.041011,0.73993,0.21084,-0.67647,0.34667,0.51018,-0.012790000000000001,0.11118,0.0025009,-0.034797,-0.35906,-0.65196,-0.36824,0.016597,-0.10357000000000001,-0.26683,0.10178999999999999,-0.10217999999999999,0.0069911,-1.1753,0.0078414,0.42893000000000003,-0.35202,0.49313999999999997,-0.5230199999999999,0.069409,0.34629,0.055621000000000004,-0.18604,-0.39685,-0.13191,-0.12094,-0.39388,0.39116999999999996,-0.7019,-0.16184,-0.13609000000000002,0.28356,0.59201,0.96154,-0.5051899999999999,-0.39491
